"","participant","id","TargetLooks","SEG3_onset","type","condition","exp"
"4734","M11","17",1,-628,"SAME","Opaque","exp"
"4735","M11","17",1,-608,"SAME","Opaque","exp"
"4736","M11","17",1,-588,"SAME","Opaque","exp"
"4737","M11","17",1,-568,"SAME","Opaque","exp"
"4738","M11","17",1,-548,"SAME","Opaque","exp"
"4739","M11","17",1,-528,"SAME","Opaque","exp"
"4740","M11","17",1,-508,"SAME","Opaque","exp"
"4741","M11","17",1,-488,"SAME","Opaque","exp"
"4742","M11","17",1,-468,"SAME","Opaque","exp"
"4743","M11","17",1,-448,"SAME","Opaque","exp"
"4744","M11","17",1,-428,"SAME","Opaque","exp"
"4745","M11","17",1,-408,"SAME","Opaque","exp"
"4746","M11","17",1,-388,"SAME","Opaque","exp"
"4747","M11","17",1,-368,"SAME","Opaque","exp"
"4748","M11","17",1,-348,"SAME","Opaque","exp"
"4749","M11","17",1,-328,"SAME","Opaque","exp"
"4750","M11","17",1,-308,"SAME","Opaque","exp"
"4751","M11","17",1,-288,"SAME","Opaque","exp"
"4752","M11","17",1,-268,"SAME","Opaque","exp"
"4753","M11","17",1,-248,"SAME","Opaque","exp"
"4754","M11","17",1,-228,"SAME","Opaque","exp"
"4755","M11","17",1,-208,"SAME","Opaque","exp"
"4756","M11","17",1,-188,"SAME","Opaque","exp"
"4757","M11","17",1,-168,"SAME","Opaque","exp"
"4758","M11","17",1,-148,"SAME","Opaque","exp"
"4759","M11","17",1,-128,"SAME","Opaque","exp"
"4760","M11","17",1,-108,"SAME","Opaque","exp"
"4761","M11","17",1,-88,"SAME","Opaque","exp"
"4762","M11","17",1,-68,"SAME","Opaque","exp"
"4763","M11","17",1,-48,"SAME","Opaque","exp"
"4764","M11","17",1,-28,"SAME","Opaque","exp"
"4765","M11","17",1,-8,"SAME","Opaque","exp"
"4766","M11","17",1,12,"SAME","Opaque","exp"
"4767","M11","17",1,32,"SAME","Opaque","exp"
"4768","M11","17",1,52,"SAME","Opaque","exp"
"4769","M11","17",1,72,"SAME","Opaque","exp"
"4770","M11","17",1,92,"SAME","Opaque","exp"
"4771","M11","17",1,112,"SAME","Opaque","exp"
"4772","M11","17",1,132,"SAME","Opaque","exp"
"4773","M11","17",1,152,"SAME","Opaque","exp"
"4774","M11","17",1,172,"SAME","Opaque","exp"
"4775","M11","17",1,192,"SAME","Opaque","exp"
"4776","M11","17",1,212,"SAME","Opaque","exp"
"4777","M11","17",1,232,"SAME","Opaque","exp"
"4778","M11","17",1,252,"SAME","Opaque","exp"
"4779","M11","17",1,272,"SAME","Opaque","exp"
"4780","M11","17",1,292,"SAME","Opaque","exp"
"4781","M11","17",1,312,"SAME","Opaque","exp"
"4782","M11","17",1,332,"SAME","Opaque","exp"
"4783","M11","17",1,352,"SAME","Opaque","exp"
"4784","M11","17",1,372,"SAME","Opaque","exp"
"4785","M11","17",1,392,"SAME","Opaque","exp"
"4786","M11","17",1,412,"SAME","Opaque","exp"
"4787","M11","17",0.35,432,"SAME","Opaque","exp"
"4788","M11","17",0,452,"SAME","Opaque","exp"
"4789","M11","17",0,472,"SAME","Opaque","exp"
"4790","M11","17",0,492,"SAME","Opaque","exp"
"4791","M11","17",0,512,"SAME","Opaque","exp"
"4792","M11","25",1,-873,"DIFF","Transp","exp"
"4793","M11","25",1,-853,"DIFF","Transp","exp"
"4794","M11","25",1,-833,"DIFF","Transp","exp"
"4795","M11","25",1,-813,"DIFF","Transp","exp"
"4796","M11","25",1,-793,"DIFF","Transp","exp"
"4797","M11","25",1,-773,"DIFF","Transp","exp"
"4798","M11","25",1,-753,"DIFF","Transp","exp"
"4799","M11","25",1,-733,"DIFF","Transp","exp"
"4800","M11","25",1,-713,"DIFF","Transp","exp"
"4801","M11","25",1,-693,"DIFF","Transp","exp"
"4802","M11","25",1,-673,"DIFF","Transp","exp"
"4803","M11","25",1,-653,"DIFF","Transp","exp"
"4804","M11","25",1,-633,"DIFF","Transp","exp"
"4805","M11","25",1,-613,"DIFF","Transp","exp"
"4806","M11","25",1,-593,"DIFF","Transp","exp"
"4807","M11","25",1,-573,"DIFF","Transp","exp"
"4808","M11","25",1,-553,"DIFF","Transp","exp"
"4809","M11","25",1,-533,"DIFF","Transp","exp"
"4810","M11","25",1,-513,"DIFF","Transp","exp"
"4811","M11","25",1,-493,"DIFF","Transp","exp"
"4812","M11","25",1,-473,"DIFF","Transp","exp"
"4813","M11","25",1,-453,"DIFF","Transp","exp"
"4814","M11","25",1,-433,"DIFF","Transp","exp"
"4815","M11","25",1,-413,"DIFF","Transp","exp"
"4816","M11","25",1,-393,"DIFF","Transp","exp"
"4817","M11","25",1,-373,"DIFF","Transp","exp"
"4818","M11","25",1,-353,"DIFF","Transp","exp"
"4819","M11","25",1,-333,"DIFF","Transp","exp"
"4820","M11","25",1,-313,"DIFF","Transp","exp"
"4821","M11","25",1,-293,"DIFF","Transp","exp"
"4822","M11","25",1,-273,"DIFF","Transp","exp"
"4823","M11","25",1,-253,"DIFF","Transp","exp"
"4824","M11","25",1,-233,"DIFF","Transp","exp"
"4825","M11","25",1,-213,"DIFF","Transp","exp"
"4826","M11","25",1,-193,"DIFF","Transp","exp"
"4827","M11","25",1,-173,"DIFF","Transp","exp"
"4828","M11","25",1,-153,"DIFF","Transp","exp"
"4829","M11","25",1,-133,"DIFF","Transp","exp"
"4830","M11","25",1,-113,"DIFF","Transp","exp"
"4831","M11","25",1,-93,"DIFF","Transp","exp"
"4832","M11","25",1,-73,"DIFF","Transp","exp"
"4833","M11","25",1,-53,"DIFF","Transp","exp"
"4834","M11","25",1,-33,"DIFF","Transp","exp"
"4835","M11","25",1,-13,"DIFF","Transp","exp"
"4836","M11","25",1,7,"DIFF","Transp","exp"
"4837","M11","25",1,27,"DIFF","Transp","exp"
"4838","M11","25",1,47,"DIFF","Transp","exp"
"4839","M11","25",1,67,"DIFF","Transp","exp"
"4840","M11","25",1,87,"DIFF","Transp","exp"
"4841","M11","25",1,107,"DIFF","Transp","exp"
"4842","M11","25",1,127,"DIFF","Transp","exp"
"4843","M11","25",1,147,"DIFF","Transp","exp"
"4844","M11","25",0.4,167,"DIFF","Transp","exp"
