"participant","stimulus_audio","length_audio","stimulus_picture","response_time","accuracy","accuracy_num","condition","congruency","category"
"3392","baer_incorrect",950,"Baer",1145,"correct","1","FPM","incongruent","Saeugetiere"
"3392","bueffel_word",1150,"Bueffel",830,"incorrect","0","WPM","congruent","Saeugetiere"
"3392","sessel_incorrect",1040,"Sessel",920,"incorrect","0","FPM","incongruent","Moebel"
"3392","adler_correct",940,"Adler",1233,"incorrect","0","FPM","congruent","Voegel"
"3392","zug_word",960,"Flugzeug",1138,"incorrect","0","WPM","incongruent","Fortbewegungsmittel"
"3392","tisch_word",1040,"Sofa",804,"correct","1","WPM","incongruent","Moebel"
"3392","orange_word",1230,"Aprikose",1123,"correct","1","WPM","incongruent","Fruechte"
"3392","handschuh_incorrect",1130,"Handschuh",862,"correct","1","FPM","incongruent","Kleidung"
"3392","kokosnuss_incorrect",1000,"Kokosnuss",1161,"correct","1","FPM","incongruent","Fruechte"
"3392","sessel_word",1130,"Sessel",855,"incorrect","0","WPM","congruent","Moebel"
"3392","weisskohl_incorrect",970,"Weisskohl",1351,"correct","1","FPM","incongruent","Gemuese"
"3392","banane_correct",970,"Banane",950,"incorrect","0","FPM","congruent","Fruechte"
"3392","kohlrabi_word",1310,"Kohlrabi",737,"correct","1","WPM","congruent","Gemuese"
"3392","schraubenzieher_word",1420,"Schraubenzieher",950,"correct","1","WPM","congruent","Werkzeug"
"3392","hocker_word",1110,"Hocker",787,"correct","1","WPM","congruent","Moebel"
"3392","fahrrad_word",1350,"Rollschuh",991,"incorrect","0","WPM","incongruent","Fortbewegungsmittel"
"3392","kirsche_word",1190,"Kiwi",941,"correct","1","WPM","incongruent","Fruechte"
"3392","biber_word",1130,"Biber",1023,"incorrect","0","WPM","congruent","Saeugetiere"
"3392","gans_word",1110,"Elster",812,"incorrect","0","WPM","incongruent","Voegel"
"3392","wellensittich_correct",1110,"Wellensittich",1323,"incorrect","0","FPM","congruent","Voegel"
"3392","avocado_correct",1290,"Avocado",975,"correct","1","FPM","congruent","Gemuese"
"3392","gans_correct",1220,"Gans",1116,"correct","1","FPM","congruent","Voegel"
"3392","sofa_correct",1110,"Sofa",1174,"correct","1","FPM","congruent","Moebel"
"3392","fuchs_word",1100,"Wal",1091,"incorrect","0","WPM","incongruent","Saeugetiere"
"3392","kirsche_correct",1250,"Kirsche",898,"incorrect","0","FPM","congruent","Fruechte"
"3392","biber_incorrect",960,"Biber",1478,"incorrect","0","FPM","incongruent","Saeugetiere"
"3392","adler_word",1210,"Pinguin",1113,"correct","1","WPM","incongruent","Voegel"
"3392","flugzeug_word",1410,"Zug",874,"correct","1","WPM","incongruent","Fortbewegungsmittel"
"3392","weintraube_word",1460,"Weintraube",878,"incorrect","0","WPM","congruent","Fruechte"
"3392","handschuh_word",1180,"Handschuh",833,"correct","1","WPM","congruent","Kleidung"
"3392","harke_word",1240,"Axt",1033,"incorrect","0","WPM","incongruent","Werkzeug"
"3392","eichhoernchen_word",1430,"Seehund",945,"correct","1","WPM","incongruent","Saeugetiere"
"3392","moehre_word",1170,"Paprika",831,"correct","1","WPM","incongruent","Gemuese"
"3392","hobel_word",1190,"Hobel",1435,"incorrect","0","WPM","congruent","Werkzeug"
"3392","wellensittich_word",1510,"Reiher",1077,"incorrect","0","WPM","incongruent","Voegel"
"3392","walze_word",1300,"Walze",1443,"incorrect","0","WPM","congruent","Werkzeug"
"3392","schlafanzug_incorrect",1320,"Schlafanzug",1069,"incorrect","0","FPM","incongruent","Kleidung"
"3392","taxi_word",1230,"Taxi",1183,"incorrect","0","WPM","congruent","Fortbewegungsmittel"
"3392","geier_word",1120,"Geier",1140,"correct","1","WPM","congruent","Voegel"
"3392","jeans_correct",1590,"Jeans",1146,"correct","1","FPM","congruent","Kleidung"
"3392","pinguin_correct",1210,"Pinguin",1243,"correct","1","FPM","congruent","Voegel"
"3392","sichel_incorrect",1170,"Sichel",1213,"incorrect","0","FPM","incongruent","Werkzeug"
"3392","geier_incorrect",1460,"Geier",1402,"correct","1","FPM","incongruent","Voegel"
"3392","elster_word",1330,"Gans",1279,"correct","1","WPM","incongruent","Voegel"
"3392","kamel_incorrect",1240,"Kamel",1252,"correct","1","FPM","incongruent","Saeugetiere"
"3392","schlitten_incorrect",1330,"Schlitten",909,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"3392","radieschen_word",1370,"Radieschen",927,"incorrect","0","WPM","congruent","Gemuese"
"3392","moewe_incorrect",1190,"Moewe",1646,"incorrect","0","FPM","incongruent","Voegel"
"3392","sofa_word",1200,"Tisch",1040,"correct","1","WPM","incongruent","Moebel"
"3392","moehre_correct",1130,"Moehre",1437,"incorrect","0","FPM","congruent","Gemuese"
"3392","avocado_word",1440,"Zwiebel",907,"incorrect","0","WPM","incongruent","Gemuese"
"3392","eichhoernchen_correct",990,"Eichhoernchen",1563,"incorrect","0","FPM","congruent","Saeugetiere"
"3392","hubschrauber_correct",1270,"Hubschrauber",1023,"correct","1","FPM","congruent","Fortbewegungsmittel"
"3392","moewe_word",1240,"Moewe",1681,"correct","1","WPM","congruent","Voegel"
"3392","paprika_word",1330,"Moehre",976,"incorrect","0","WPM","incongruent","Gemuese"
"3392","aprikose_correct",1670,"Aprikose",1304,"incorrect","0","FPM","congruent","Fruechte"
"3392","hocker_incorrect",980,"Hocker",1371,"incorrect","0","FPM","incongruent","Moebel"
"3392","tiger_incorrect",1410,"Tiger",1505,"correct","1","FPM","incongruent","Saeugetiere"
"3392","kanu_correct",1180,"Kanu",996,"correct","1","FPM","congruent","Fortbewegungsmittel"
"3392","kiwi_word",1190,"Kirsche",1123,"incorrect","0","WPM","incongruent","Fruechte"
"3392","ananas_word",1320,"Ananas",850,"incorrect","0","WPM","congruent","Fruechte"
"3392","hobel_incorrect",1170,"Hobel",1109,"incorrect","0","FPM","incongruent","Werkzeug"
"3392","schleifpapier_incorrect",1130,"Schleifpapier",1370,"incorrect","0","FPM","incongruent","Werkzeug"
"3392","rollschuh_correct",990,"Rollschuh",1062,"incorrect","0","FPM","congruent","Fortbewegungsmittel"
"3392","hose_word",1240,"Hose",1365,"correct","1","WPM","congruent","Kleidung"
"3392","hemd_word",1110,"Schal",1104,"incorrect","0","WPM","incongruent","Kleidung"
"3392","ananas_incorrect",1280,"Ananas",1426,"correct","1","FPM","incongruent","Fruechte"
"3392","bohrmaschine_correct",1180,"Bohrmaschine",983,"incorrect","0","FPM","congruent","Werkzeug"
"3392","seehund_word",1380,"Eichhoernchen",1285,"incorrect","0","WPM","incongruent","Saeugetiere"
"3392","hemd_correct",1360,"Hemd",1368,"incorrect","0","FPM","congruent","Kleidung"
"3392","eule_word",1220,"Eule",1135,"correct","1","WPM","congruent","Voegel"
"3392","flugzeug_correct",930,"Flugzeug",2481,"correct","1","FPM","congruent","Fortbewegungsmittel"
"3392","weisskohl_word",1160,"Weisskohl",1700,"correct","1","WPM","congruent","Gemuese"
"3392","weintraube_incorrect",980,"Weintraube",1152,"incorrect","0","FPM","incongruent","Fruechte"
"3392","zitrone_correct",890,"Zitrone",1324,"incorrect","0","FPM","congruent","Fruechte"
"3392","traktor_word",1320,"Traktor",985,"correct","1","WPM","congruent","Fortbewegungsmittel"
"3392","schaukelstuhl_word",1430,"Drehstuhl",1133,"incorrect","0","WPM","incongruent","Moebel"
"3392","zug_correct",870,"Zug",1958,"incorrect","0","FPM","congruent","Fortbewegungsmittel"
"3392","bluse_word",1340,"Bluse",1145,"correct","1","WPM","congruent","Kleidung"
"3392","spargel_word",1100,"Mais",1132,"incorrect","0","WPM","incongruent","Gemuese"
"3392","kanu_word",1260,"Hubschrauber",926,"correct","1","WPM","incongruent","Fortbewegungsmittel"
"3392","spatz_word",1150,"Spatz",758,"incorrect","0","WPM","congruent","Voegel"
"3392","zitrone_word",1400,"Banane",1230,"incorrect","0","WPM","incongruent","Fruechte"
"3392","kommode_incorrect",1240,"Kommode",1146,"correct","1","FPM","incongruent","Moebel"
"3392","birne_word",1160,"Birne",793,"incorrect","0","WPM","congruent","Fruechte"
"3392","hut_correct",1290,"Hut",1212,"correct","1","FPM","congruent","Kleidung"
"3392","axt_word",1140,"Harke",1126,"incorrect","0","WPM","incongruent","Werkzeug"
"3392","drehstuhl_word",1390,"Schaukelstuhl",1042,"correct","1","WPM","incongruent","Moebel"
"3392","feile_word",1220,"Maurerkelle",920,"correct","1","WPM","incongruent","Werkzeug"
"3392","bluse_incorrect",1010,"Bluse",925,"correct","1","FPM","incongruent","Kleidung"
"3392","baer_word",1130,"Baer",742,"incorrect","0","WPM","congruent","Saeugetiere"
"3392","paprika_correct",1000,"Paprika",1164,"correct","1","FPM","congruent","Gemuese"
"3392","kutsche_word",1210,"Kutsche",1036,"correct","1","WPM","congruent","Fortbewegungsmittel"
"3392","pinguin_word",1200,"Adler",850,"incorrect","0","WPM","incongruent","Voegel"
"3392","schleifpapier_word",1400,"Schleifpapier",1479,"incorrect","0","WPM","congruent","Werkzeug"
"3392","rollschuh_word",1150,"Fahrrad",1064,"incorrect","0","WPM","incongruent","Fortbewegungsmittel"
"3392","schal_correct",1080,"Schal",1218,"incorrect","0","FPM","congruent","Kleidung"
"3392","kuerbis_word",1300,"Kuerbis",820,"correct","1","WPM","congruent","Gemuese"
"3392","socke_word",1220,"Socke",844,"correct","1","WPM","congruent","Kleidung"
"3392","maurerkelle_incorrect",820,"Maurerkelle",1214,"incorrect","0","FPM","incongruent","Werkzeug"
"3392","sofa_incorrect",1220,"Sofa",2283,"correct","1","FPM","incongruent","Moebel"
"3392","zitrone_incorrect",970,"Zitrone",1913,"correct","1","FPM","incongruent","Fruechte"
"3392","pullover_correct",1320,"Pullover",1184,"correct","1","FPM","congruent","Kleidung"
"3392","weintraube_correct",1000,"Weintraube",1445,"correct","1","FPM","congruent","Fruechte"
"3392","rollschuh_incorrect",1070,"Rollschuh",1578,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"3392","bueffel_correct",1410,"Bueffel",1266,"correct","1","FPM","congruent","Saeugetiere"
"3392","schraubenzieher_correct",1130,"Schraubenzieher",1283,"correct","1","FPM","congruent","Werkzeug"
"3392","bohrmaschine_word",1530,"Bohrmaschine",829,"correct","1","WPM","congruent","Werkzeug"
"3392","kiwi_word",1190,"Kiwi",891,"correct","1","WPM","congruent","Fruechte"
"3392","wiege_incorrect",1200,"Wiege",1547,"correct","1","FPM","incongruent","Moebel"
"3392","kirsche_word",1190,"Kirsche",976,"correct","1","WPM","congruent","Fruechte"
"3392","gans_incorrect",950,"Gans",1921,"incorrect","0","FPM","incongruent","Voegel"
"3392","moewe_word",1240,"Meise",1441,"correct","1","WPM","incongruent","Voegel"
"3392","birne_correct",1310,"Birne",1106,"correct","1","FPM","congruent","Fruechte"
"3392","aprikose_word",1440,"Aprikose",1399,"correct","1","WPM","congruent","Fruechte"
"3392","kanu_word",1260,"Kanu",966,"correct","1","WPM","congruent","Fortbewegungsmittel"
"3392","kutsche_word",1210,"Faehre",1057,"correct","1","WPM","incongruent","Fortbewegungsmittel"
"3392","kommode_correct",1210,"Kommode",948,"correct","1","FPM","congruent","Moebel"
"3392","meise_correct",1190,"Meise",1628,"correct","1","FPM","congruent","Voegel"
"3392","flugzeug_incorrect",870,"Flugzeug",1288,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"3392","ziege_incorrect",1000,"Ziege",939,"correct","1","FPM","incongruent","Saeugetiere"
"3392","hocker_word",1110,"Regal",909,"correct","1","WPM","incongruent","Moebel"
"3392","hemd_incorrect",1080,"Hemd",1132,"correct","1","FPM","incongruent","Kleidung"
"3392","geier_correct",1380,"Geier",1302,"correct","1","FPM","congruent","Voegel"
"3392","axt_word",1140,"Axt",749,"correct","1","WPM","congruent","Werkzeug"
"3392","taxi_correct",1330,"Taxi",875,"correct","1","FPM","congruent","Fortbewegungsmittel"
"3392","kamel_word",1190,"Biber",1323,"correct","1","WPM","incongruent","Saeugetiere"
"3392","fledermaus_incorrect",1230,"Fledermaus",1573,"correct","1","FPM","incongruent","Saeugetiere"
"3392","elster_word",1330,"Elster",900,"correct","1","WPM","congruent","Voegel"
"3392","eichhoernchen_word",1430,"Eichhoernchen",701,"correct","1","WPM","congruent","Saeugetiere"
"3392","eule_correct",1450,"Eule",1426,"correct","1","FPM","congruent","Voegel"
"3392","faehre_correct",1320,"Faehre",1476,"correct","1","FPM","congruent","Fortbewegungsmittel"
"3392","bank_word",1160,"Kommode",862,"correct","1","WPM","incongruent","Moebel"
"3392","birne_word",1160,"Blaubeere",1273,"correct","1","WPM","incongruent","Fruechte"
"3392","bluse_correct",1020,"Bluse",905,"correct","1","FPM","congruent","Kleidung"
"3392","tisch_word",1040,"Tisch",959,"correct","1","WPM","congruent","Moebel"
"3392","sellerie_correct",970,"Sellerie",2797,"incorrect","0","FPM","congruent","Gemuese"
"3392","bluse_word",1340,"Hose",1106,"correct","1","WPM","incongruent","Kleidung"
"3392","aprikose_incorrect",1300,"Aprikose",1064,"incorrect","0","FPM","incongruent","Fruechte"
"3392","banane_incorrect",890,"Banane",2133,"correct","1","FPM","incongruent","Fruechte"
"3392","schrank_correct",1040,"Schrank",1202,"correct","1","FPM","congruent","Moebel"
"3392","weisskohl_correct",1080,"Weisskohl",1404,"correct","1","FPM","congruent","Gemuese"
"3392","blaubeere_word",1450,"Birne",950,"correct","1","WPM","incongruent","Fruechte"
"3392","mantel_correct",1130,"Mantel",2127,"incorrect","0","FPM","congruent","Kleidung"
"3392","meissel_correct",1170,"Meissel",1323,"correct","1","FPM","congruent","Werkzeug"
"3392","jeans_word",1280,"Jeans",846,"correct","1","WPM","congruent","Kleidung"
"3392","spargel_incorrect",930,"Spargel",1290,"correct","1","FPM","incongruent","Gemuese"
"3392","kanu_incorrect",1270,"Kanu",1033,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"3392","ente_word",1220,"Eule",1302,"correct","1","WPM","incongruent","Voegel"
"3392","rollschuh_word",1150,"Rollschuh",841,"correct","1","WPM","congruent","Fortbewegungsmittel"
"3392","schal_incorrect",1360,"Schal",962,"correct","1","FPM","incongruent","Kleidung"
"3392","fahrrad_word",1350,"Fahrrad",945,"correct","1","WPM","congruent","Fortbewegungsmittel"
"3392","schleifpapier_correct",1280,"Schleifpapier",1553,"correct","1","FPM","congruent","Werkzeug"
"3392","bank_correct",1240,"Bank",1074,"correct","1","FPM","congruent","Moebel"
"3392","hobel_word",1190,"Meissel",1041,"correct","1","WPM","incongruent","Werkzeug"
"3392","faehre_word",1240,"Kutsche",1025,"correct","1","WPM","incongruent","Fortbewegungsmittel"
"3392","axt_incorrect",1170,"Axt",933,"correct","1","FPM","incongruent","Werkzeug"
"3392","ananas_word",1320,"Dattel",886,"correct","1","WPM","incongruent","Fruechte"
"3392","radieschen_correct",1440,"Radieschen",884,"correct","1","FPM","congruent","Gemuese"
"3392","pullover_word",1290,"Schlafanzug",863,"correct","1","WPM","incongruent","Kleidung"
"3392","tiger_correct",1220,"Tiger",1015,"correct","1","FPM","congruent","Saeugetiere"
"3392","avocado_word",1440,"Avocado",961,"correct","1","WPM","congruent","Gemuese"
"3392","adler_word",1210,"Adler",854,"correct","1","WPM","congruent","Voegel"
"3392","schlafanzug_correct",1030,"Schlafanzug",1008,"correct","1","FPM","congruent","Kleidung"
"3392","kuerbis_word",1300,"Radieschen",929,"correct","1","WPM","incongruent","Gemuese"
"3392","traktor_word",1320,"Schiff",1066,"correct","1","WPM","incongruent","Fortbewegungsmittel"
"3392","kommode_word",1410,"Bank",974,"correct","1","WPM","incongruent","Moebel"
"3392","hemd_word",1110,"Hemd",1054,"correct","1","WPM","congruent","Kleidung"
"3392","spargel_word",1100,"Spargel",798,"correct","1","WPM","congruent","Gemuese"
"3392","saege_incorrect",1180,"Saege",950,"correct","1","FPM","incongruent","Werkzeug"
"3392","orange_incorrect",1670,"Orange",1046,"correct","1","FPM","incongruent","Fruechte"
"3392","mais_incorrect",1440,"Mais",1387,"correct","1","FPM","incongruent","Gemuese"
"3392","radieschen_word",1370,"Kuerbis",1653,"correct","1","WPM","incongruent","Gemuese"
"3392","truhe_word",1190,"Truhe",838,"correct","1","WPM","congruent","Moebel"
"3392","schiff_correct",1150,"Schiff",1346,"correct","1","FPM","congruent","Fortbewegungsmittel"
"3392","zug_incorrect",930,"Zug",981,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"3392","schal_word",1040,"Schal",1055,"correct","1","WPM","congruent","Kleidung"
"3392","kuerbis_correct",1350,"Kuerbis",900,"correct","1","FPM","congruent","Gemuese"
"3392","meise_word",1210,"Moewe",889,"correct","1","WPM","incongruent","Voegel"
"3392","avocado_incorrect",940,"Avocado",1040,"correct","1","FPM","incongruent","Gemuese"
"3392","tiger_word",1210,"Bueffel",884,"correct","1","WPM","incongruent","Saeugetiere"
"3392","hubschrauber_incorrect",1180,"Hubschrauber",785,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"3392","mantel_word",1020,"Handschuh",910,"correct","1","WPM","incongruent","Kleidung"
"3392","walze_correct",1170,"Walze",870,"correct","1","FPM","congruent","Werkzeug"
"3392","eichhoernchen_incorrect",1210,"Eichhoernchen",1401,"incorrect","0","FPM","incongruent","Saeugetiere"
"3392","tisch_incorrect",1110,"Tisch",1185,"correct","1","FPM","incongruent","Moebel"
"3392","pinguin_word",1200,"Pinguin",943,"incorrect","0","WPM","congruent","Voegel"
"3392","feile_incorrect",870,"Feile",1233,"correct","1","FPM","incongruent","Werkzeug"
"3392","hose_word",1240,"Bluse",850,"correct","1","WPM","incongruent","Kleidung"
"3392","kohlrabi_correct",1250,"Kohlrabi",1093,"incorrect","0","FPM","congruent","Gemuese"
"3392","seehund_incorrect",990,"Seehund",1752,"incorrect","0","FPM","incongruent","Saeugetiere"
"3392","fahrrad_incorrect",990,"Fahrrad",1405,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"3392","bueffel_word",1150,"Tiger",913,"correct","1","WPM","incongruent","Saeugetiere"
"3392","hocker_correct",1220,"Hocker",871,"incorrect","0","FPM","congruent","Moebel"
"3392","moehre_word",1170,"Moehre",826,"incorrect","0","WPM","congruent","Gemuese"
"3392","kleid_word",1210,"Kleid",1049,"correct","1","WPM","congruent","Kleidung"
"3392","traktor_correct",1050,"Traktor",874,"correct","1","FPM","congruent","Fortbewegungsmittel"
"3392","sessel_correct",990,"Sessel",1213,"correct","1","FPM","congruent","Moebel"
"3392","ente_correct",1370,"Ente",1121,"correct","1","FPM","congruent","Voegel"
"3392","harke_word",1240,"Harke",2416,"correct","1","WPM","congruent","Werkzeug"
"3392","schlitten_correct",1170,"Schlitten",1307,"incorrect","0","FPM","congruent","Fortbewegungsmittel"
"3392","moewe_correct",1090,"Moewe",1164,"correct","1","FPM","congruent","Voegel"
"3392","weisskohl_word",1160,"Sellerie",1149,"incorrect","0","WPM","incongruent","Gemuese"
"3392","reiher_incorrect",1110,"Reiher",1581,"correct","1","FPM","incongruent","Voegel"
"3392","sellerie_word",1110,"Weisskohl",1303,"correct","1","WPM","incongruent","Gemuese"
"3392","biber_word",1130,"Kamel",1025,"correct","1","WPM","incongruent","Saeugetiere"
"3392","schaukelstuhl_word",1430,"Schaukelstuhl",695,"incorrect","0","WPM","congruent","Moebel"
"3392","moehre_incorrect",1000,"Moehre",982,"incorrect","0","FPM","incongruent","Gemuese"
"3392","zitrone_word",1400,"Zitrone",745,"incorrect","0","WPM","congruent","Fruechte"
